5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,1,100
05/10/2015 16:20,28,1,100
05/10/2015 16:25,20,1,100
05/10/2015 16:30,24,1,100
05/10/2015 16:35,26,1,100
05/10/2015 16:40,26,1,100
05/10/2015 16:45,27,1,100
05/10/2015 16:50,30,1,100
05/10/2015 16:55,21,1,100
05/10/2015 17:00,26,1,100
05/10/2015 17:05,29,1,100
05/10/2015 17:10,23,1,100
05/10/2015 17:15,25,1,100
05/10/2015 17:20,28,1,100
05/10/2015 17:25,28,1,100
05/10/2015 17:30,32,1,100
05/10/2015 17:35,30,1,100
05/10/2015 17:40,33,1,100
05/10/2015 17:45,32,1,100
05/10/2015 17:50,34,1,100
05/10/2015 17:55,30,1,100
05/10/2015 18:00,30,1,100
05/10/2015 18:05,41,1,100
05/10/2015 18:10,29,1,100
05/10/2015 18:15,47,1,100
05/10/2015 18:20,15,1,100
05/10/2015 18:25,36,1,100
05/10/2015 18:30,19,1,100
05/10/2015 18:35,20,1,100
05/10/2015 18:40,34,1,100
05/10/2015 18:45,36,1,100
05/10/2015 18:50,18,1,100
05/10/2015 18:55,34,1,100
05/10/2015 19:00,32,1,100
05/10/2015 19:05,33,1,100
05/10/2015 19:10,18,1,100
05/10/2015 19:15,20,1,100
05/10/2015 19:20,38,1,100
05/10/2015 19:25,28,1,100
05/10/2015 19:30,25,1,100
05/10/2015 19:35,15,1,100
05/10/2015 19:40,16,1,100
05/10/2015 19:45,38,1,100
05/10/2015 19:50,22,1,100
05/10/2015 19:55,18,1,100
05/10/2015 20:00,27,1,100
05/10/2015 20:05,22,1,100
05/10/2015 20:10,26,1,100
05/10/2015 20:15,24,1,100
05/10/2015 20:20,23,1,100
05/10/2015 20:25,36,1,100
05/10/2015 20:30,37,1,100
05/10/2015 20:35,27,1,100
05/10/2015 20:40,17,1,100
05/10/2015 20:45,31,1,100
05/10/2015 20:50,23,1,100
05/10/2015 20:55,30,1,100
05/10/2015 21:00,22,1,100
05/10/2015 21:05,27,1,100
05/10/2015 21:10,15,1,100
05/10/2015 21:15,17,1,100
05/10/2015 21:20,23,1,100
05/10/2015 21:25,17,1,100
05/10/2015 21:30,26,1,100
05/10/2015 21:35,13,1,100
05/10/2015 21:40,18,1,100
05/10/2015 21:45,21,1,100
05/10/2015 21:50,13,1,100
05/10/2015 21:55,23,1,100
05/10/2015 22:00,13,1,100
05/10/2015 22:05,11,1,100
05/10/2015 22:10,6,1,100
05/10/2015 22:15,9,1,100
05/10/2015 22:20,16,1,100
05/10/2015 22:25,12,1,100
05/10/2015 22:30,10,1,100
05/10/2015 22:35,13,1,100
05/10/2015 22:40,7,1,100
05/10/2015 22:45,7,1,100
05/10/2015 22:50,19,1,100
05/10/2015 22:55,8,1,100
05/10/2015 23:00,7,1,100
05/10/2015 23:05,10,1,100
05/10/2015 23:10,16,1,100
05/10/2015 23:15,7,1,100
05/10/2015 23:20,8,1,100
05/10/2015 23:25,9,1,100
05/10/2015 23:30,14,1,100
05/10/2015 23:35,9,1,100
05/10/2015 23:40,5,1,100
05/10/2015 23:45,8,1,100
05/10/2015 23:50,10,1,100
05/10/2015 23:55,8,1,100
06/10/2015 00:00,7,1,100
06/10/2015 00:05,8,1,100
06/10/2015 00:10,4,1,100
06/10/2015 00:15,7,1,100
06/10/2015 00:20,13,1,100
06/10/2015 00:25,2,1,100
06/10/2015 00:30,6,1,100
06/10/2015 00:35,4,1,100
06/10/2015 00:40,5,1,100
06/10/2015 00:45,11,1,100
06/10/2015 00:50,2,1,100
06/10/2015 00:55,7,1,100
06/10/2015 01:00,9,1,100
06/10/2015 01:05,6,1,100
06/10/2015 01:10,9,1,100
06/10/2015 01:15,8,1,100
06/10/2015 01:20,9,1,100
06/10/2015 01:25,2,1,100
06/10/2015 01:30,4,1,100
06/10/2015 01:35,10,1,100
06/10/2015 01:40,5,1,100
06/10/2015 01:45,4,1,100
06/10/2015 01:50,4,1,100
06/10/2015 01:55,9,1,100
06/10/2015 02:00,7,1,100
06/10/2015 02:05,7,1,100
06/10/2015 02:10,2,1,100
06/10/2015 02:15,6,1,100
06/10/2015 02:20,6,1,100
06/10/2015 02:25,3,1,100
06/10/2015 02:30,5,1,100
06/10/2015 02:35,1,1,100
06/10/2015 02:40,4,1,100
06/10/2015 02:45,4,1,100
06/10/2015 02:50,5,1,100
06/10/2015 02:55,7,1,100
06/10/2015 03:00,6,1,100
06/10/2015 03:05,6,1,100
06/10/2015 03:10,6,1,100
06/10/2015 03:15,3,1,100
06/10/2015 03:20,5,1,100
06/10/2015 03:25,3,1,100
06/10/2015 03:30,4,1,100
06/10/2015 03:35,4,1,100
06/10/2015 03:40,4,1,100
06/10/2015 03:45,3,1,100
06/10/2015 03:50,4,1,100
06/10/2015 03:55,1,1,100
06/10/2015 04:00,2,1,100
06/10/2015 04:05,2,1,100
06/10/2015 04:10,4,1,100
06/10/2015 04:15,3,1,100
06/10/2015 04:20,1,1,100
06/10/2015 04:25,2,1,100
06/10/2015 04:30,1,1,100
06/10/2015 04:35,3,1,100
06/10/2015 04:40,7,1,100
06/10/2015 04:45,3,1,100
06/10/2015 04:50,5,1,100
06/10/2015 04:55,2,1,100
06/10/2015 05:00,1,1,100
06/10/2015 05:05,4,1,100
06/10/2015 05:10,2,1,100
06/10/2015 05:15,3,1,100
06/10/2015 05:20,4,1,100
06/10/2015 05:25,2,1,100
06/10/2015 05:30,4,1,100
06/10/2015 05:35,1,1,100
06/10/2015 05:40,2,1,100
06/10/2015 05:45,1,1,100
06/10/2015 05:50,1,1,100
06/10/2015 05:55,8,1,100
06/10/2015 06:00,5,1,100
06/10/2015 06:05,6,1,100
06/10/2015 06:10,5,1,100
06/10/2015 06:15,8,1,100
06/10/2015 06:20,8,1,100
06/10/2015 06:25,6,1,100
06/10/2015 06:30,10,1,100
06/10/2015 06:35,15,1,100
06/10/2015 06:40,11,1,100
06/10/2015 06:45,14,1,100
06/10/2015 06:50,15,1,100
06/10/2015 06:55,23,1,100
06/10/2015 07:00,20,1,100
06/10/2015 07:05,24,1,100
06/10/2015 07:10,23,1,100
06/10/2015 07:15,23,1,100
06/10/2015 07:20,19,1,100
06/10/2015 07:25,19,1,100
06/10/2015 07:30,19,1,100
06/10/2015 07:35,34,1,100
06/10/2015 07:40,24,1,100
06/10/2015 07:45,21,1,100
06/10/2015 07:50,26,1,100
06/10/2015 07:55,30,1,100
06/10/2015 08:00,23,1,100
06/10/2015 08:05,33,1,100
06/10/2015 08:10,35,1,100
06/10/2015 08:15,28,1,100
06/10/2015 08:20,44,1,100
06/10/2015 08:25,24,1,100
06/10/2015 08:30,24,1,100
06/10/2015 08:35,38,1,100
06/10/2015 08:40,32,1,100
06/10/2015 08:45,30,1,100
06/10/2015 08:50,45,1,100
06/10/2015 08:55,27,1,100
06/10/2015 09:00,29,1,100
06/10/2015 09:05,41,1,100
06/10/2015 09:10,30,1,100
06/10/2015 09:15,33,1,100
06/10/2015 09:20,30,1,100
06/10/2015 09:25,41,1,100
06/10/2015 09:30,43,1,100
06/10/2015 09:35,21,1,100
06/10/2015 09:40,6,1,100
06/10/2015 09:45,31,1,100
06/10/2015 09:50,14,1,100
06/10/2015 09:55,34,1,100
06/10/2015 10:00,27,1,100
06/10/2015 10:05,20,1,100
06/10/2015 10:10,38,1,100
06/10/2015 10:15,38,1,100
06/10/2015 10:20,28,1,100
06/10/2015 10:25,26,1,100
06/10/2015 10:30,43,1,100
06/10/2015 10:35,22,1,100
06/10/2015 10:40,31,1,100
06/10/2015 10:45,45,1,100
06/10/2015 10:50,28,1,100
06/10/2015 10:55,28,1,100
06/10/2015 11:00,34,1,100
06/10/2015 11:05,34,1,100
06/10/2015 11:10,43,1,100
06/10/2015 11:15,29,1,100
06/10/2015 11:20,30,1,100
06/10/2015 11:25,37,1,100
06/10/2015 11:30,41,1,100
06/10/2015 11:35,35,1,100
06/10/2015 11:40,30,1,100
06/10/2015 11:45,35,1,100
06/10/2015 11:50,15,1,100
06/10/2015 11:55,24,1,100
06/10/2015 12:00,48,1,100
06/10/2015 12:05,26,1,100
06/10/2015 12:10,24,1,100
06/10/2015 12:15,41,1,100
06/10/2015 12:20,31,1,100
06/10/2015 12:25,30,1,100
06/10/2015 12:30,38,1,100
06/10/2015 12:35,33,1,100
06/10/2015 12:40,35,1,100
06/10/2015 12:45,39,1,100
06/10/2015 12:50,30,1,100
06/10/2015 12:55,40,1,100
06/10/2015 13:00,44,1,100
06/10/2015 13:05,28,1,100
06/10/2015 13:10,29,1,100
06/10/2015 13:15,46,1,100
06/10/2015 13:20,37,1,100
06/10/2015 13:25,28,1,100
06/10/2015 13:30,31,1,100
06/10/2015 13:35,36,1,100
06/10/2015 13:40,29,1,100
06/10/2015 13:45,27,1,100
06/10/2015 13:50,24,1,100
06/10/2015 13:55,27,1,100
06/10/2015 14:00,30,1,100
06/10/2015 14:05,23,1,100
06/10/2015 14:10,24,1,100
06/10/2015 14:15,32,1,100
06/10/2015 14:20,24,1,100
06/10/2015 14:25,28,1,100
06/10/2015 14:30,36,1,100
06/10/2015 14:35,30,1,100
06/10/2015 14:40,24,1,100
06/10/2015 14:45,28,1,100
06/10/2015 14:50,27,1,100
06/10/2015 14:55,25,1,100
06/10/2015 15:00,32,1,100
06/10/2015 15:05,20,1,100
06/10/2015 15:10,23,1,100
06/10/2015 15:15,27,1,100
06/10/2015 15:20,26,1,100
06/10/2015 15:25,22,1,100
06/10/2015 15:30,29,1,100
06/10/2015 15:35,20,1,100
06/10/2015 15:40,27,1,100
06/10/2015 15:45,28,1,100
06/10/2015 15:50,33,1,100
06/10/2015 15:55,28,1,100
06/10/2015 16:00,30,1,100
06/10/2015 16:05,25,1,100
06/10/2015 16:10,24,1,100
06/10/2015 16:15,27,1,100
06/10/2015 16:20,25,1,100
06/10/2015 16:25,22,1,100
06/10/2015 16:30,25,1,100
06/10/2015 16:35,26,1,100
06/10/2015 16:40,29,1,100
06/10/2015 16:45,34,1,100
06/10/2015 16:50,28,1,100
06/10/2015 16:55,30,1,100
06/10/2015 17:00,31,1,100
06/10/2015 17:05,23,1,100
06/10/2015 17:10,27,1,100
06/10/2015 17:15,31,1,100
06/10/2015 17:20,22,1,100
06/10/2015 17:25,24,1,100
06/10/2015 17:30,28,1,100
06/10/2015 17:35,38,1,100
06/10/2015 17:40,27,1,100
06/10/2015 17:45,24,1,100
06/10/2015 17:50,29,1,100
06/10/2015 17:55,42,1,100
06/10/2015 18:00,20,1,100
06/10/2015 18:05,23,1,100
06/10/2015 18:10,32,1,100
06/10/2015 18:15,33,1,100
06/10/2015 18:20,21,1,100
06/10/2015 18:25,29,1,100
06/10/2015 18:30,27,1,100
06/10/2015 18:35,27,1,100
06/10/2015 18:40,38,1,100
06/10/2015 18:45,20,1,100
06/10/2015 18:50,28,1,100
06/10/2015 18:55,28,1,100
06/10/2015 19:00,22,1,100
06/10/2015 19:05,29,1,100
06/10/2015 19:10,30,1,100
06/10/2015 19:15,29,1,100
06/10/2015 19:20,20,1,100
06/10/2015 19:25,25,1,100
06/10/2015 19:30,24,1,100
06/10/2015 19:35,13,1,100
06/10/2015 19:40,23,1,100
06/10/2015 19:45,21,1,100
06/10/2015 19:50,26,1,100
06/10/2015 19:55,22,1,100
06/10/2015 20:00,28,1,100
06/10/2015 20:05,17,1,100
